,tweet.id,tweet.created_at,tweet.user.location,tweet.text
1950,1393229696133861391,2021-05-14 15:40:19,,RT @Vijayabaskarofl: I got discharged from the hospital and on quarantine as advised by doctors. Thanks for your love &amp; prayers for my reco…
1951,1393229695173410820,2021-05-14 15:40:18,Top Of Spellow Lane,@Chrisgill95 We’re going in October. Hopefully there’s no quarantine coming back by then
1952,1393229690224119811,2021-05-14 15:40:17,"Waterloo, Ontario Canada",#ThingsToDo during the #CoronaVirus #Quarantine. Number 99.  Why not order a kit that converts your regular bicycle… https://t.co/z42RpxJOVd
1953,1393229688412282881,2021-05-14 15:40:17,"Accra, Ghana",Our Burkina Faso travel advice has been updated with the removal of quarantine requirements and information on past… https://t.co/eJXzOZkRPi
1954,1393229682426978307,2021-05-14 15:40:15,...,"@GenZMoments Perhaps they miss quarantine because of the fun times they happened to have during it?

...of course,… https://t.co/HDNUI6D19M"
1955,1393229663586029575,2021-05-14 15:40:11,birthday=date acc created,"my favorite is dream and i could go on such a long rant why, but the main reason is that i found him literally righ… https://t.co/THk9YdEaPW"
1956,1393229656929849344,2021-05-14 15:40:09,,"RT @RobynUrback: It's embarrassing that Canada continues to pretend its hotel quarantine program is in any way mandatory, serious or scienc…"
1957,1393229646079041539,2021-05-14 15:40:07,,@GBoz17 @BBCNews You'd want whoever is in charge of the Health Services and quarantine planning rn.
1958,1393229605419458560,2021-05-14 15:39:57,"Kolkata, India",RT @vivekagnihotri: This aircraft will take 14 days to reach Australia. A great technique to quarantine fliers in air. https://t.co/tY2yLY1…
1959,1393229582086676482,2021-05-14 15:39:51,,RT @business: Eight fully vaccinated members of the Yankees tested positive for Covid-19 this week https://t.co/LtoRshP5iP
1960,1393229832880857092,2021-05-14 15:40:51,"South Boston, MA","RT @SamanthaJPell: Evgeny Kuznetsov and Ilya Samsonov remain on the NHL's covid-19 protocols list, per team. This is Day 11."
1961,1393229832666849280,2021-05-14 15:40:51,"Near Seattle, WA",RT @Margaret1473: I am thrilled to know that the CDC now feels confident that fully vaccinated people are at low risk of transmitting COVID…
1962,1393229831651926023,2021-05-14 15:40:51,"Carrollton, GA","RT @BarackObama: On International Nurses Day, let’s celebrate the nurses and medical professionals around the world who do so much for so m…"
1963,1393229831379333120,2021-05-14 15:40:51,,"RT @patentlyo: Max Planck Institute for Innovation released a position statement on COVID IP WAIVER that is pretty interesting. 

""IP right…"
1964,1393229830150402051,2021-05-14 15:40:51,Ontario Canada,RT @pattyjoy60: #Ontario read this 👇🏼 We need to save our healthcare system from deep cuts. Covid 19 has shown us when the inequity is in o…
1965,1393229829340811267,2021-05-14 15:40:50,"Toronto, Ontario","BREAKING: Toronto cancels major festivals, including CNE, for 2nd-straight summer due to COVID-19 🦠 https://t.co/AD7hGldJrx"
1966,1393229829219110913,2021-05-14 15:40:50,Makati City,"PH's COVID-19 daily positivity at 13.15% on May 13, based on preliminary DOH data.

2-week ave. positivity at 14.09… https://t.co/5QTdcRNql1"
1967,1393229828665528320,2021-05-14 15:40:50,,"The Wilton Blueberry Festival Board of Directors cancelled the annual festival because ""it is impossible to manage… https://t.co/gNweght1tR"
1968,1393229827293925383,2021-05-14 15:40:50,"Bengaluru, India",RT @imVkohli: Thank you MPL Sports Foundation for your generous contribution of 5 crore in our fight against Covid-19. With your help we ha…
1969,1393229827075756032,2021-05-14 15:40:50,"San Francisco, CA","RT @VirusesImmunity: It’s finally happening! I will be giving a talk today at the #AAI2021 with Dr. Fauci and Dr. Saif in the session, COVI…"
1970,1393229823883964416,2021-05-14 15:40:49,,RT @RadioChinarFM: #Islamic #Scholar Shaykh Massid Sidiq Ganai in #Studio with #RjSahilmuzaffar only on #Radio #Chinar 90.4 - #discussing m…
1971,1393229823087099907,2021-05-14 15:40:49,TX,"New available appointments detected!
Provider: CVS Pharmacy
City: Austin

Registration link: https://t.co/IHDBzulu3V

[14-05-2021 10:40:49]"
1972,1393229822738853900,2021-05-14 15:40:49,చేవెళ్ల ,"RT @NameisDhruva: Location #Vijayawada 

oxygen and regular beds available
Contact :  kumar ( 7989923830 )

Location #Guntur

BEDS Availabl…"
1973,1393229822147514372,2021-05-14 15:40:49,,RT @PrinceArihan: Open Letter to President Xi Jinping: COVID-19 pandemic is China’s global biowarfare https://t.co/AcVyg92Tgm
1974,1393229821556129798,2021-05-14 15:40:49,"Quezon City, Metro Manila",READ | Adjusted 2021 Season calendar. Formula One removed the Tirkish Grand Prix  due to rising cases of COVID-19 i… https://t.co/M4bqtu6Ao0
1975,1393229821275033601,2021-05-14 15:40:49,"Washington, USA","RT @JoeBiden: Today is a great day for America in our long battle with COVID-19. 

Just a few hours ago, the CDC announced they are no long…"
1976,1393229819580755972,2021-05-14 15:40:48,"Saugerties, NY",@Daniellemelfi @numbers_truth @Tshizzle1019 @MyattDayMun @4HumanUnity @DonaldJTrumpJr Mmmhmm… https://t.co/cVXy30ywZP
1977,1393229817391185921,2021-05-14 15:40:48,,"RT @DeshmaneAkshay: A little known mess created by the Modi Govt during the #Covid_19 pandemic that has escaped most people's attention.

L…"
1978,1393229816585936906,2021-05-14 15:40:47,Ireland,"RT @IanHarper58: ""Experts say that global use of this drug can end the pandemic once and for all."" - https://t.co/Rs1UVb8eub
Published 8th…"
1979,1393229816573407240,2021-05-14 15:40:47,,"RT @BmptGuardian: So far this month, 7 #Brampton transit operators have tested positive for COVID-19 https://t.co/hGccRbD9D9"
1980,1393229835657375750,2021-05-14 15:40:52,,RT @swati_gs: The thread above carries several video statements of residents. Would also like to share here @sewanyaya has been involved wi…
1981,1393229830053941250,2021-05-14 15:40:51,United States,"RT @jzikah: @DavidManOnFire My thoughts exactly. 
#Distraction 

Bibi trial start back up after a corona reprieve...? . #ByeBibi 
#LockThem…"
1982,1393229821472219142,2021-05-14 15:40:49,,"RT @AkashPhanindra: @impradeepmachi this bad phase my frnd father have corona
He need money now to get cure But they can't afford that mone…"
1983,1393229813910024199,2021-05-14 15:40:47,"Dhaka,Bangladesh","I will speed up or optimize your website speed
You can hire me at fiverr- https://t.co/O65zb3VHfX
#webdesigner… https://t.co/CkBkRFSjXU"
1984,1393229813419175936,2021-05-14 15:40:47,"Jabalpur, bastar",RT @IYCGariyaband: It’s important to keep yourself and others secured from Corona . Today @IYCChhattisgarh distributed masks to the public…
1985,1393229810831396866,2021-05-14 15:40:46,"Hangal, India",@RSSorg one of our social media worrior needs some financial assistance since his entire family is infected with co… https://t.co/iWvDgAVRwG
1986,1393229800723132416,2021-05-14 15:40:44,Wick,Imagine if one of the pubs up here did pints of Corona 🤤🍺
1987,1393229797069770765,2021-05-14 15:40:43,India,"RT @craziestlazy: But according to Dhruv Rathi, Kerala had already defeated Corona virus 🤷‍♂️ https://t.co/AHYupAVMyX"
1988,1393229796461531136,2021-05-14 15:40:43,Dhanbad,"RT @GauravgoTech: The Masiha : A Tribute To Sonu Sood 
Let's Save India From Corona With Our Masiha Sonu Sood 

Virtual FPS Shooter ,Non-co…"
1989,1393229787380916224,2021-05-14 15:40:40,New Delhi ,"RT @nareshbareth: Modi was overrated.

He is a failed leader.

Corona has unmasked him.

Most bhakts have seen his true face now."
1990,1393229786315517954,2021-05-14 15:40:40,"chennai, TN,India",RT @Vijaykarthikeyn: A first of its kind o2 Bus has started functioning in #Tiruppur ! It will patients who are waiting for beds to get imm…
1991,1393229775146143747,2021-05-14 15:40:38,"Kodaikkanal, India","RT @SukirtiMadhav: Taking rounds with @dm_shamli for a peaceful and corona compliant Eid celebration. 
Eid Mubarak to all💐 https://t.co/lSj…"
1992,1393229767600603136,2021-05-14 15:40:36, Biratnagar  Nepal ,"ATENTION PLEASE
patient: lila Ram Bastola 
admitted: Birat teaching hospital tanki
Age: 58 
Needed: 0 positive plas… https://t.co/fuBSZQEnYb"
1993,1393229748038356992,2021-05-14 15:40:31,,RT @_second2none__: On the occasion of #EidUlFitr Zainkote #ARMY camp  distributed sweets and gifts to Orphanges at #Lawepora and Bemina an…
1994,1393229739603550214,2021-05-14 15:40:29,,"RT @Shalinisingh315: Innocents get only dates from courts while culprits get easy bail in this country.
Sad but true that the Indian legal…"
1995,1393229733341450245,2021-05-14 15:40:28,Cg,RT @Shweta101215: We demand release of Sant Shri Asharamji Bapu immediately as Bapuji is suffering from CORONA &amp; He is having Bad health co…
1996,1393229730892091392,2021-05-14 15:40:27,"Dhaka,Bangladesh","I will create your responsive WordPress website by Divi theme and Divi builder
You can hire me at Fiverr-… https://t.co/zGSfn9arHH"
1997,1393229729214308353,2021-05-14 15:40:27,,@USATODAY Getting masks off before finding a vaccine for the FAMILY OF CORONA viruses is an ABSOLUTELY STUPID IDEA.
1998,1393229724583825421,2021-05-14 15:40:25,"Mumbai, India","RT @SwasthifyIndia: Modi FOOL moments👇

👉Candle,Diya,Thali to fyt Corona
👉China didn't enter
👉Gas from gutter
👉Oxygen from turbine
👉Clouds…"
1999,1393229714068697089,2021-05-14 15:40:23,,"RT @craziestlazy: But according to Dhruv Rathi, Kerala had already defeated Corona virus 🤷‍♂️ https://t.co/AHYupAVMyX"
2000,1393229836135538693,2021-05-14 15:40:52,"Sattenapalle, India","RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
2001,1393229823305076740,2021-05-14 15:40:49,"Chennai, India","RT @IshariKGanesh: May the holy festival of Ramadan bestow you with happiness and success.
.
#DrIshariKGanesh #Ramadan #Ramzan #EidMubarak…"
2002,1393229789176090628,2021-05-14 15:40:41,Kathmandu,"Please take the pandemic seriously 🙏😷😭
#StayHomeStaySafe
https://t.co/hk0ummZ1j5"
2003,1393229780720361476,2021-05-14 15:40:39,,"RT @yuvanmain: Shahrukh want to Dance with our #ThalapathyVijay  ❤️ @ Vijay Awards Function 
@actorvijay ney accepted 🔥😍

#Thalapathy65 #Ma…"
2004,1393229765050519553,2021-05-14 15:40:35,,"RT @PemaKhanduBJP: May Allah bless you all with endless happiness, fulfill your aspirations and guide you to right path. Ameen 🤲🏻

Happy #E…"
2005,1393229743558860806,2021-05-14 15:40:30,"Vandavasi, India","RT @actor_sara: I watched #Karnan FDFS on @PrimeVideoIN in my house. Did you? 😀
#KarnanOnPrime #AmazonPrime @KarnanTheMovie @RIAZtheboss #T…"
2006,1393229702081380352,2021-05-14 15:40:20,chennai,"RT @LakshmiPriyaaC: I watched #Karnan FDFS on @PrimeVideoIN in my house. Did you? 😀
#KarnanOnPrime #AmazonPrime @KarnanTheMovie @RIAZthebos…"
2007,1393229693181067265,2021-05-14 15:40:18,,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
2008,1393229679578910725,2021-05-14 15:40:15,"Chennai, India","RT @SaiVenkatM24: Now ask oxygen, blood and bed from your own caste and religion 

Humanity wins atleast ❤️⚡🕉️✝️☪️
#StayHomeStaySafe"
2009,1393229655675527169,2021-05-14 15:40:09,"Chennai, India","Now ask oxygen, blood and bed from your own caste and religion 

Humanity wins atleast ❤️⚡🕉️✝️☪️
#StayHomeStaySafe"
2010,1393229600314970112,2021-05-14 15:39:56,"Anantapur, India","RT @Trivikram_Fans: If You Have Faith, You Have Everything
Wishing You All A Happy, Safe &amp; Peaceful Eid ..
ముస్లిం సోదరులందరికీ రంజాన్ పర్వ…"
2011,1393229585349627904,2021-05-14 15:39:52,,RT @soundaryaarajni: Our Thalaivar gets his vaccine 👍🏻 Let us fight and win this war against Corona virus together #ThalaivarVaccinated #To…
2012,1393229583357419524,2021-05-14 15:39:52,,"Wish everyone #Eidmubarak
God bless everyone
#StayHomeStaySafe https://t.co/ESBEcyjqhb"
2013,1393229559638630408,2021-05-14 15:39:46,,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
2014,1393229553544286213,2021-05-14 15:39:45,,"In search of Better governance for covid
We lost our lives
#IndianLivesMatter 
#IndiaFightsCOVID19 
#StayHomeStaySafe"
2015,1393229532048416769,2021-05-14 15:39:40,,RT @telugufilmnagar: We are excited to announce that the next guest on #RightHourWithTFN is our favorite and the legendary singer @Official…
2016,1393229520774197248,2021-05-14 15:39:37,,RT @sri50: #Kerala #CM @vijayanpinarayi announces extension of total and complete #lockdown till May 23 in the state to contain #COVID19 sp…
2017,1393229500377223177,2021-05-14 15:39:32,,RT @KajariaCeramic: The happy moments are an anchor during these testing times. Stay in for the good health of your loved ones and help con…
2018,1393229480198475776,2021-05-14 15:39:27,,"RT @yuvanmain: Shahrukh want to Dance with our #ThalapathyVijay  ❤️ @ Vijay Awards Function 
@actorvijay ney accepted 🔥😍

#Thalapathy65 #Ma…"
2019,1393229469482065920,2021-05-14 15:39:25,"Raipur, India","Short of funds?

Apply for a Loan easily and get approved instantly.

Coming Soon!

#cashpo #LoanByCashpo… https://t.co/GBRnsCMhEH"
2020,1393229746994094081,2021-05-14 15:40:31,London,"RT @TicklinksApp: Over 90% of student's outcomes are driven by teachers.

tickLinks has high quality and trusted resources from teachers.
R…"
2021,1393229688043155459,2021-05-14 15:40:17,Gensokyo,RT @FF_XIV_EN: #StayHome and train like Estinien! (3 of 4) #FFXIV https://t.co/2EVkOzqaaO
2022,1393229632455921671,2021-05-14 15:40:03,"Kodavali,East Godavari,Andhra ","RT @Mee_Sunil: A great initiative by @iNarenChowdary and @tarak9999 fans by helping people who are really in need. @ntrgcfoundation

#stayh…"
2023,1393229604119220229,2021-05-14 15:39:57,USA,"How to reduce your risk during Covid-19 infection in pandamic?
• Clean your hands often
• Cough or sneeze in your b… https://t.co/7CXSFJjAa0"
2024,1393229586561785856,2021-05-14 15:39:53,,"RT @TeamRaPo: Here’s Wishing a Very Happy Birthday to Our Ustaad in Advance !!

@ramsayz

#StayHome #StaySafe #WearAMask

#HappyBirthdayRAP…"
2025,1393229476419432451,2021-05-14 15:39:26,"Tiruppur, India","RT @AKKFWA1: @Karthi_Offl Annan Crossed 2M Followers in @Twitter @TwitterIndia
😎🔥

Put Some Fireworks inside in you with Enjoyable Happines…"
2026,1393229470765502466,2021-05-14 15:39:25,"Himandhoo, Maldives","RT @maldivianrc: Eid Mubarak! 

On behalf of the MRC volunteers, members, and staff, we wish you and your loved ones a joyous Eid. 

Choose…"
2027,1393229437093638156,2021-05-14 15:39:17,"Hyderabad, India","RT @rameshlaus: Adv Happy birthday to ""Ustaad"" @ramsayz 

#HappyBirthdayRAPO 
#StayHome #StaySafe https://t.co/z53a55do2g"
2028,1393229429137035267,2021-05-14 15:39:15,"Nuh, India","RT @cypplOfficial: This Eid let's share love and happiness! Have a blessed and peaceful Eid!♥️ @iamsrk @AnushkaSharma 
#Zero #EidMubarak #e…"
2029,1393229424342953984,2021-05-14 15:39:14,,"RT @KKMPutrajaya: #COVID19 update for May 14. Malaysia recorded 4,113 new cases with 34 deaths. 

#JagaDiriJagaKeluarga 
#StayHome https://…"
2030,1393229397679689732,2021-05-14 15:39:08,,"RT @kashmir_watch: 🔶@kashmir_watch Wishes Everyone A Happy &amp; Safe #Eid 

#StayHome #StaySafe 
#Kashmir #EidUlFitr 
#EidMubarak #eidmubarak2…"
2031,1393229325038546946,2021-05-14 15:38:50,,"RT @Mee_Sunil: A great initiative by @iNarenChowdary and @tarak9999 fans by helping people who are really in need. @ntrgcfoundation

#stayh…"
2032,1393229249406853120,2021-05-14 15:38:32,India ,"RT @naveenkumarsayz: Here’s Wishing a Very Very HAPPY BIRTHDAY to Our LOVABLE USTAAD @ramsayz in Advance!!❤️

Please #StayHome &amp; #StaySafe…"
2033,1393229228800311307,2021-05-14 15:38:27,,"RT @Uppolice: You might ‘Cop a plea’ about venturing out unreasonably &amp; unprotected but the #Virus is unsparing for one and all !

#UPPCare…"
2034,1393229200325156874,2021-05-14 15:38:20,Cuddalore,RT @varusarath5: #EidMubarak have a safe one..!!! #StayHome https://t.co/SXVpTyr17r
2035,1393229124899115017,2021-05-14 15:38:02,United States,"⭐⭐⭐⭐⭐
“It really moved me—and I'll read it again.""
Get the #metaphysical #visionary #TimeTravel novel from your Ama… https://t.co/mC3wrQvTRI"
2036,1393229063167385603,2021-05-14 15:37:48,New Jersey,"RT @the_aarav_era: https://t.co/NEsfOOACYv

MASALA CHAAS RECIPE (spiced buttermilk) by Rasah Gastronomy .quick simple and healthy.

#recipe…"
2037,1393229016815992838,2021-05-14 15:37:37,INDIA,"RT @Mee_Sunil: A great initiative by @iNarenChowdary and @tarak9999 fans by helping people who are really in need. @ntrgcfoundation

#stayh…"
2038,1393228966513713158,2021-05-14 15:37:25,,"RT @UrsVamsiShekar: Advance Happy birthday to ""Ustaad"" @ramsayz 😍😍
#HappyBirthdayRAPO 
#StayHome #StaySafe https://t.co/1G2bTHwUBb"
2039,1393228931717685248,2021-05-14 15:37:16,India ,"RT @santoshamsuresh: Happy birthday to a fantabulous person ""Ustaad"" @ramsayz and wish you a warm and happy life on your special day

#Happ…"
2040,1393229841407873033,2021-05-14 15:40:53,"Cleveland, OH",“Look at this nigga he ain’t dressed like this a day in his life” 😂😂😂😂😂😂 ay man I’m logging off https://t.co/Ff1kW671Z1
2041,1393229840648589315,2021-05-14 15:40:53,Selective ,"RT @lawhikun: 💌—» happy birthday main sofboy Yoshinori. thank you for coming, your life is very precious to me. therefore, keep smiling so…"
2042,1393229840552132614,2021-05-14 15:40:53,,"RT @SPanda4485: @VikrantForBjp Sir , thank you for becoming our voice , this is not just an attempt for us , it’s a question of life of ten…"
2043,1393229840216645632,2021-05-14 15:40:53,Redbubble.com/people/MHirose,RT @hilltopgina: To not see the beauty of all other life is to not see life fully at all. To look into the eyes of sentience is to experien…
2044,1393229839545606146,2021-05-14 15:40:53,,"LUKE: I don't — I don't know how to do this without you. 
NELL: I learned a secret. There's no without. I am not go… https://t.co/rRqT3ozOdS"
2045,1393229839465730053,2021-05-14 15:40:53,,"RT @jaihindhindu: Life is the most difficult exam.Many people fail becoz they try to copy others,not realizing that everyone has a differen…"
2046,1393229839298007047,2021-05-14 15:40:53,🇵🇭,RT @MARKFlTS: STREAM HOT SAUCE OR YOU’LL STAY SINGLE FOR THE REST OF YOUR LIFE
2047,1393229839281233923,2021-05-14 15:40:53,6101 👌🏼,"RT @bangkoned: I'm at this point of my fangirl life that I don't want to demand anything. As long as Dara is happy, I will always support h…"
2048,1393229838941495296,2021-05-14 15:40:53,she/her | 18-21 | cbyf,@gnfwastaken i owe you my life
2049,1393229838710759424,2021-05-14 15:40:53,Canada,"RT @epilogue_wills: Since the internet is forever, your digital life will live on long after you’re gone. Did you take the Social Media Aft…"
2050,1393229838589198348,2021-05-14 15:40:53,India She/Her ,"RT @sceneryfortae: 🐯 : When I turn 50, I think I'll build a happy life like this, 

🐯: Son, you need to wash up.
🐯: Oh! It's annoying! (Imi…"
2051,1393229838194987008,2021-05-14 15:40:53,“boston”,"RT @YouKnowFargo: palestinians are reminding us that decolonization is not abstract. it is material. it is violent. it is not popular, it w…"
2052,1393229838052438019,2021-05-14 15:40:53,British E.A/Istanbul,"@RobertAlai As a branch of Govt. the judiciary administers justice accordingly. Courts apply the law, settle disput… https://t.co/x6kMRHPiFu"
2053,1393229837905502209,2021-05-14 15:40:52,Everywhere ,Morray killed that my .life sample 🔥🔥🔥🔥🔥🔥🔥
2054,1393229837867708416,2021-05-14 15:40:52,,"RT @aloktripathi75: #IamWithLiberalDoge
 Pic 1 : Humanity they show on twitter... 

Pic 2 : The kind of 'Humanity' they have in real life..…"
2055,1393229837825986566,2021-05-14 15:40:52,15-17 | ar29 asia | ar16 eu,"RT @GotMiya: ASSASSINATED FOR PROTECTING NATURE 

Homero Gómez González, an activist for monarch butterflies, was found dead January 2020.…"
2056,1393229837268135940,2021-05-14 15:40:52,she/her || 18 || fbon,@halfbloodloki rip me life was good while it lasted
2057,1393229837020532736,2021-05-14 15:40:52,"California, USA","RT @RileyMarshallTO: 29 and feeling fucking divine - Happy Birthday to me ❤️

I’m so proud of myself, who I am as a person,and all I’ve acc…"
2058,1393229836768845828,2021-05-14 15:40:52,Taguig City,"RT @Minecraft: It may sound like adding real-life animals to Minecraft requires nothing more than a blockification ray and some good aim, b…"
2059,1393229836655734785,2021-05-14 15:40:52,"Jackson, MS",RT @f8the: why drake smiling n enjoying life like he don't owe us an album
2060,1393229842812919812,2021-05-14 15:40:54,"Pittsburgh, PA","I will wear a mask indoors or when around people I don't know. It may offer comfort to immunocompromised. Also, I d… https://t.co/taML0dyonG"
2061,1393229842636812290,2021-05-14 15:40:54,"Florida, USA",RT @NickAdamsinUSA: The Bush Family sold America out a LONG time ago!
2062,1393229842204827650,2021-05-14 15:40:53,Nancy ,RT @abitallie: my friends and family around me all posting their shahadas so everybody knows they died muslim. this is hurting so bad #Gaza…
2063,1393229842066313221,2021-05-14 15:40:53,,"RT @greg_doucette: The prior tweet is from Springfield Illinois, but you may recall police in Kennebec County Maine did the same thing in 2…"
2064,1393229841684570112,2021-05-14 15:40:53,,"RT @PiyaliBh: As per family Lawyer, 
Flatmate Pithani to be named as a co conspirator...

What happened about it ma’am @ips_nupurprasad?

W…"
2065,1393229841412001794,2021-05-14 15:40:53,"London, UK",RT @gettonyhome: ❗️STOLEN PUPPY❗️As another evening approaches with Tony still missing we can’t help but worry about where he is and who ha…
2066,1393229841324036096,2021-05-14 15:40:53,,Reposting because Soleimans family deserves accountability. https://t.co/1CEpl6yVy5
2067,1393229840967405572,2021-05-14 15:40:53,,"RT @yjmbbl: [210514] 💙💭

""yes~~~ i took out all of MY's letters along with my family's letters that i collected the other day and i'm readi…"
2068,1393229840954843137,2021-05-14 15:40:53,,"RT @netflix: What started as a heist, ended as a family. 

It’s a wrap on Part 5 of La Casa de Papel / Money Heist.  

Thank you to all the…"
2069,1393229840128512001,2021-05-14 15:40:53,,"RT @NicolasFlamelX: Here's why $LUNA will make us very rich, ser

@terra_money has a family of stablecoins

And Terra team ONLY goal is to…"
2070,1393229839620972545,2021-05-14 15:40:53,"Mumbai, India","RT @RahulGandhi: Saddened to hear about the demise of Smt. Indu Jain, Times Group chairman. 

My heartfelt condolences to her family and to…"
2071,1393229839461539842,2021-05-14 15:40:53,,"RT @STUDENTSDUNION: FOLLOW @STUDENTSDUNION MAX 🚨

•Irregular Studies
•Sudden demise of family members
•Strong chances of getting infected
•…"
2072,1393229838866173954,2021-05-14 15:40:53,Munich,RT @ztsamudzi: Of all the days to announce the now-former Philly Health Commissioner Thomas Farley disclosed that he’d found remains of MOV…
2073,1393229838853492736,2021-05-14 15:40:53,zanytwt,RT @uhlexxxuh: Help a Palestinian Family https://t.co/7tymHzvdEL
2074,1393229838765367298,2021-05-14 15:40:53,she/her 23 pan ✶,"RT @Ilhan: Today is Eid, one of the most joyous days in the Muslim calendar.

While I'd rather be spending it with my family, I have an obl…"
2075,1393229838727614471,2021-05-14 15:40:53,"Phoenix, Arizona","RT @JevinHodge: It’s OFFICIAL: I’m running for Congress.

Arizona gave my family our opportunity.  Right now, it’s not doing enough to help…"
2076,1393229838530580480,2021-05-14 15:40:53,A Funky Rock,@ccynosaur They do family lore during mcc-
2077,1393229838442549261,2021-05-14 15:40:53,,"My initial beliefs are confirmed and the story is concluded, what a lovely family 🦆 https://t.co/SA0UQQnzEr"
2078,1393229838174105600,2021-05-14 15:40:53,Damnation Alley,"RT @PhantomPower14: More evidence BBC Question Time is cooking its audience. Andrea, who claims referendums cause post-traumatic family bre…"
2079,1393229838140514304,2021-05-14 15:40:53,London,@MsDayglo @IvanMassow How is Harry slagging off his family helping anyone?? Please explain
2080,1393229845010817024,2021-05-14 15:40:54,fan account,"RT @WayV_official: [WayV-ariety] The Lonely Master Chef XIAO | Spicy Cheese Toast

-URL:  https://t.co/35hGalJEft 

#威神V #WayV #WeiShenV
#X…"
2081,1393229804875485186,2021-05-14 15:40:45,Duval,RT @ZorayaBlack_: Gemini placements been feeling very lonely since Venus entered Gemini.
2082,1393229754099240962,2021-05-14 15:40:32,Northern Virginia,RT @MinxMore: hey google how do i not facetime my ex who isn't even my ex when i'm lonely
2083,1393229736587849728,2021-05-14 15:40:28,mount olympus,RT @nliaanaaa: heart so lonely &amp; sad
2084,1393229731332444160,2021-05-14 15:40:27,,"I want Peter slutting it up to feed the Lonely.  Never connecting, feeding it with both his and others emotions."
2085,1393229724407799809,2021-05-14 15:40:25,Ten's Heart | She/Her | 21+,"RT @arushiwrites: Men ain’t shit! Don’t give him emotional support, he’s just lonely and needy! Be independent! 
- Ten Lee (2021)"
2086,1393229723384250371,2021-05-14 15:40:25,,"hey besties. any songs to recommend for sad, lonely nights? any language is okay, i think i need a song to listen to and cry with"
2087,1393229722063155200,2021-05-14 15:40:25,"TrapAngeles,Ca ",#TapN With Us! On The Air Now! 🔥🔥 Click Here to Listen https://t.co/dQpfDs43hr - We Just Played Lonely Night by Med… https://t.co/YFE7zDtWua
2088,1393229721219989505,2021-05-14 15:40:25,all art belongs to riot games,"her own lips tug tight as she suddenly pulls back &amp; moves to lean against the table.

❛ i wouldn’t be lonely if i w… https://t.co/0bSsadQEze"
2089,1393229720678854662,2021-05-14 15:40:25,,"RT @dreamjeons: i wish we had more context for this but at the end of the day, we are all humans. we all feel lonely, gloomy, tired... but…"
2090,1393229707496329223,2021-05-14 15:40:21,"Texas, USA",RT @verspapiii: I’m evil wit it😈 https://t.co/7dhhrK2But
2091,1393229684603772931,2021-05-14 15:40:16,,RT @_NewSlang: E 174 is out today with Texan songwriter @summerdeanmusic. She shared that her new album Bad Romantic is out Aug 27 and rele…
2092,1393229665947373568,2021-05-14 15:40:11,Phoenix,"RT @Mike_Eckel: And the U.S. judge today gives Debbins 15 years in prison for spying for Russia. During today's hearing, Debbins again plea…"
2093,1393229656912973824,2021-05-14 15:40:09,inside the piano,"if I must wait a lonely lifetime until I am with you, my love, I will wait, but you'll be what I'm dreaming of"
2094,1393229653180100612,2021-05-14 15:40:08,,i can't help feeling lonely
2095,1393229649686192136,2021-05-14 15:40:08,"Downtown, Canada",Today I'm grateful for @PillarNN and its Executive Director Support Group. Today's session (on grief and loss) faci… https://t.co/8OhpKl6MA2
2096,1393229634452529156,2021-05-14 15:40:04,,RT @DUSKOFSOTT: @HESTREAMINGS to be so lonely I'm voting for #Juice as #BestCoverSong at the #iHeartAwards
2097,1393229619717820417,2021-05-14 15:40:00,"Penang, Malaysia",RT @catallunya96: Being alone is so much better than being lonely in a relationship.
2098,1393229610154819585,2021-05-14 15:39:58,,"REQUEST @arashi5official @MTV #FridayLivestream

There are times when I feel lonely thinking about ARASHI, but it i… https://t.co/vv6N9jcsOi"
2099,1393229556799082497,2021-05-14 15:39:45,she/her👩‍🦰,"RT @BBHGlobalUnion: BAEKHYUN 백현 'Bambi' MV has surpassed 32M views on Youtube.

Even if you don't feel lonely, keep streaming Bambi.

https…"
2100,1393229848332603392,2021-05-14 15:40:55,she/her,I just spent an hour and half in line for gas but I fucking got some thank god
2101,1393229847367929856,2021-05-14 15:40:55,10.26.20,OH MY GOD IF WE GET A FULL BET ON IT SCENE WITH RICKY LATER THIS SEASON ILL LOSE IT
2102,1393229846910803971,2021-05-14 15:40:55,"Xenia, OH","For today’s Pete-n-Repeat, whose version of “Thank God For Kids” do you prefer? Eddy Raven or The Oak Ridge Boys?… https://t.co/3f0M1DpF8N"
2103,1393229846789038082,2021-05-14 15:40:55,,I don’t be tripping off nothing I lost lol I be taking it as God knew something I didn’t and wanted to upgrade me real quick
